Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBathrooms,HouseAge,RemodAge
328,20,RL,80.0,11600,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,3,3,CBlock,3.0,3,1,3,565.0,1,0.0,818.0,1383.0,GasA,3,Y,SBrkr,1383,0,0,1383,0.0,0.0,1,1,3,1,3.0,7,8.0,0,0,Attchd,1960.0,2,1.0,292.0,3,3,3,0,45,0,0,0,0,0,0,NA,0,4,2006,WD,Normal,145250.0,2766.0,1.5,46,46
329,75,RL,,11888,Pave,Pave,3,Bnk,AllPub,Inside,3,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,Unknown,0.0,3,3,BrkTil,3.0,3,1,1,0.0,1,0.0,844.0,844.0,GasA,4,N,FuseA,1445,689,0,2134,0.0,0.0,2,0,5,1,4.0,10,8.0,0,0,Detchd,1930.0,1,2.0,441.0,3,3,3,0,60,268,0,0,0,0,0,NA,0,7,2009,WD,Normal,214500.0,2978.0,2.0,93,15
330,70,RM,60.0,6402,Pave,NA,4,Lvl,AllPub,Corner,3,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,Unknown,0.0,3,3,PConc,3.0,3,2,1,0.0,1,0.0,596.0,596.0,GasA,3,N,SBrkr,596,596,0,1192,0.0,0.0,1,0,3,1,3.0,6,8.0,0,0,Detchd,1920.0,1,1.0,189.0,2,2,1,0,0,137,0,0,0,0,2,NA,0,7,2009,WD,Normal,78000.0,1788.0,1.0,89,59
331,90,RL,,10624,Pave,NA,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,3,3,CBlock,3.0,3,1,6,40.0,3,264.0,1424.0,1728.0,GasA,3,Y,SBrkr,1728,0,0,1728,0.0,1.0,2,0,6,2,3.0,10,8.0,0,0,Detchd,2002.0,1,1.0,352.0,3,3,3,155,0,0,0,0,0,0,0,NA,0,11,2007,WD,Normal,119000.0,3456.0,2.5,43,43
332,20,RL,70.0,8176,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,3,3,CBlock,3.0,3,1,3,846.0,1,0.0,210.0,1056.0,GasA,2,Y,SBrkr,1056,0,0,1056,1.0,0.0,1,0,3,1,3.0,6,8.0,0,0,Attchd,1958.0,2,1.0,308.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,8,2007,WD,Normal,139000.0,2112.0,2.0,49,15
333,20,RL,85.0,10655,Pave,NA,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,4,3,PConc,4.0,3,1,6,1124.0,0,479.0,1603.0,3206.0,GasA,5,Y,SBrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,4.0,7,8.0,1,4,Attchd,2003.0,2,3.0,880.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,10,2009,WD,Normal,284000.0,4835.0,3.0,6,5
334,120,RM,59.0,8198,Pave,NA,4,Lvl,AllPub,FR3,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,4,3,PConc,4.0,3,3,6,720.0,1,0.0,638.0,1358.0,GasA,5,Y,SBrkr,1358,0,0,1358,1.0,0.0,2,0,2,1,4.0,6,8.0,1,4,Attchd,2004.0,2,2.0,484.0,3,3,3,192,30,0,0,0,0,0,0,NA,0,7,2008,WD,Normal,207000.0,2716.0,3.0,4,4
335,60,RL,59.0,9042,Pave,NA,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,PConc,4.0,3,4,6,828.0,1,0.0,115.0,943.0,GasA,4,Y,SBrkr,943,695,0,1638,1.0,0.0,2,1,3,1,3.0,7,8.0,2,3,Attchd,1998.0,3,2.0,472.0,3,3,3,100,38,0,0,0,0,0,0,NA,0,7,2008,WD,Normal,192000.0,2581.0,3.5,10,10
336,190,RL,,164660,Grvl,NA,3,HLS,AllPub,Corner,1,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,Unknown,0.0,3,3,CBlock,3.0,3,4,5,1249.0,4,147.0,103.0,1499.0,GasA,5,Y,SBrkr,1619,167,0,1786,2.0,0.0,2,0,3,1,3.0,7,8.0,2,4,Attchd,1965.0,3,2.0,529.0,3,3,3,670,0,0,0,0,0,0,0,Shed,700,8,2008,WD,Normal,228950.0,3285.0,4.0,43,43
337,20,RL,86.0,14157,Pave,NA,3,HLS,AllPub,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,5.0,3,4,6,1249.0,1,0.0,673.0,1922.0,GasA,5,Y,SBrkr,1922,0,0,1922,1.0,0.0,2,0,3,1,4.0,8,8.0,1,4,Attchd,2005.0,3,3.0,676.0,3,3,3,178,51,0,0,0,0,0,0,NA,0,7,2007,WD,Normal,377426.0,3844.0,3.0,2,1
338,20,RL,70.0,9135,Pave,NA,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,4,3,PConc,4.0,3,3,6,810.0,1,0.0,726.0,1536.0,GasA,5,Y,SBrkr,1536,0,0,1536,1.0,0.0,2,0,3,1,4.0,7,8.0,0,0,Attchd,2002.0,2,2.0,532.0,3,3,3,192,74,0,0,0,0,0,0,NA,0,12,2008,WD,Normal,214000.0,3072.0,3.0,6,5
339,20,RL,91.0,14145,Pave,NA,4,Lvl,AllPub,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,4,3,CBlock,4.0,3,2,5,213.0,1,0.0,995.0,1208.0,GasA,5,Y,SBrkr,1621,0,0,1621,1.0,0.0,2,0,3,1,4.0,8,8.0,0,0,Attchd,1984.0,2,2.0,440.0,3,3,3,108,45,0,0,0,0,0,0,Shed,400,5,2006,WD,Normal,202500.0,2829.0,3.0,22,8
340,20,RL,66.0,12400,Pave,NA,3,Lvl,AllPub,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,3,3,CBlock,3.0,2,1,3,585.0,1,0.0,630.0,1215.0,GasA,3,Y,FuseA,1215,0,0,1215,0.0,0.0,1,0,3,1,3.0,6,8.0,0,0,Attchd,1958.0,1,1.0,297.0,3,3,3,0,0,0,0,234,0,0,0,NA,0,6,2009,WD,Normal,155000.0,2430.0,1.0,51,11
341,60,RL,85.0,14191,Pave,NA,4,Lvl,AllPub,Inside,3,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,4.0,3,1,1,0.0,1,0.0,967.0,967.0,GasA,5,Y,SBrkr,993,915,0,1908,0.0,0.0,2,1,4,1,4.0,9,8.0,0,0,Attchd,2002.0,3,2.0,431.0,3,3,3,135,0,0,0,0,0,0,0,NA,0,4,2010,WD,Normal,202900.0,2875.0,2.5,8,8
342,20,RH,60.0,8400,Pave,NA,4,Lvl,AllPub,Inside,3,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,Unknown,0.0,2,2,CBlock,3.0,2,1,1,0.0,1,0.0,721.0,721.0,GasA,4,Y,SBrkr,841,0,0,841,0.0,0.0,1,0,2,1,3.0,4,8.0,0,0,CarPort,1950.0,1,1.0,294.0,3,3,1,250,0,24,0,0,0,0,0,NA,0,9,2009,WD,Normal,82000.0,1562.0,1.0,59,59
343,90,RL,,8544,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,3,3,Slab,,0,0,0,0.0,0,0.0,0.0,0.0,Wall,2,N,FuseA,1040,0,0,1040,0.0,0.0,2,0,2,2,3.0,6,8.0,0,0,Detchd,1949.0,1,2.0,400.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,5,2006,WD,Normal,87500.0,1040.0,2.0,57,56
344,120,RL,63.0,8849,Pave,NA,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,5,3,PConc,5.0,3,1,6,28.0,1,0.0,1656.0,1684.0,GasA,5,Y,SBrkr,1684,0,0,1684,0.0,0.0,2,0,2,1,5.0,6,8.0,1,5,Attchd,2005.0,2,2.0,564.0,3,3,3,495,72,0,0,0,0,0,0,NA,0,7,2008,WD,Normal,266000.0,3368.0,2.0,3,3
345,160,RM,36.0,2592,Pave,NA,4,Lvl,AllPub,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,Unknown,0.0,3,3,CBlock,4.0,3,1,3,129.0,4,232.0,175.0,536.0,GasA,3,Y,SBrkr,536,576,0,1112,0.0,0.0,1,1,3,1,3.0,4,8.0,0,0,Attchd,1976.0,1,1.0,336.0,3,3,3,182,0,0,0,0,0,0,0,NA,0,4,2010,WD,Normal,85000.0,1648.0,1.5,34,34
346,50,RL,65.0,6435,Pave,NA,4,Lvl,AllPub,Inside,3,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,BrkTil,3.0,3,1,1,0.0,1,0.0,972.0,972.0,GasA,4,Y,SBrkr,972,605,0,1577,0.0,0.0,1,0,3,1,2.0,6,8.0,1,4,Detchd,1939.0,1,1.0,312.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,10,2006,WD,Normal,140200.0,2549.0,1.0,67,56
347,20,RL,,12772,Pave,NA,3,Lvl,AllPub,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,Unknown,0.0,3,4,CBlock,3.0,3,2,4,498.0,1,0.0,460.0,958.0,GasA,3,Y,SBrkr,958,0,0,958,0.0,0.0,1,0,2,1,3.0,5,8.0,0,0,Attchd,1960.0,2,1.0,301.0,3,3,3,0,0,0,0,0,0,0,0,Gar2,15500,4,2007,WD,Normal,151500.0,1916.0,1.0,47,9
348,20,RL,,17600,Pave,NA,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,3,3,CBlock,3.0,3,1,4,1270.0,1,0.0,208.0,1478.0,GasA,5,Y,FuseA,1478,0,0,1478,1.0,0.0,2,0,3,1,3.0,6,8.0,2,4,Attchd,1960.0,1,2.0,498.0,3,3,3,0,40,0,0,0,0,0,0,NA,0,12,2009,WD,Normal,157500.0,2956.0,3.0,49,49
349,160,RL,36.0,2448,Pave,NA,4,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4.0,3,1,6,573.0,1,0.0,191.0,764.0,GasA,5,Y,SBrkr,764,862,0,1626,1.0,0.0,2,1,2,1,4.0,6,8.0,0,0,BuiltIn,2003.0,2,2.0,474.0,3,3,3,0,27,0,0,0,0,0,0,NA,0,10,2008,WD,Normal,154000.0,2390.0,3.5,5,4
350,60,RL,56.0,20431,Pave,NA,2,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,5,3,PConc,5.0,3,1,6,1410.0,1,0.0,438.0,1848.0,GasA,5,Y,SBrkr,1848,880,0,2728,1.0,0.0,2,1,4,1,5.0,10,8.0,2,5,Attchd,2006.0,3,3.0,706.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,4,2006,New,Partial,437154.0,4576.0,3.5,1,0
351,120,RL,68.0,7820,Pave,NA,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,5,3,PConc,5.0,3,1,1,0.0,1,0.0,1869.0,1869.0,GasA,5,Y,SBrkr,1869,0,0,1869,0.0,0.0,2,0,2,1,5.0,6,8.0,1,4,Attchd,2007.0,2,2.0,617.0,3,3,3,210,54,0,0,0,0,0,0,NA,0,12,2007,New,Partial,318061.0,3738.0,2.0,0,0
352,120,RL,,5271,Pave,NA,3,Low,AllPub,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,3,3,PConc,4.0,3,4,6,1082.0,1,0.0,371.0,1453.0,GasA,4,Y,SBrkr,1453,0,0,1453,1.0,0.0,1,1,2,1,4.0,6,8.0,1,3,Attchd,1986.0,2,2.0,445.0,3,3,3,0,80,0,0,184,0,0,0,NA,0,12,2006,WD,Abnorml,190000.0,2906.0,2.5,20,20
353,50,RL,60.0,9084,Pave,NA,4,Lvl,AllPub,Inside,3,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,CBlock,3.0,2,2,2,236.0,3,380.0,0.0,616.0,GasA,3,N,SBrkr,616,495,0,1111,0.0,1.0,1,0,3,1,3.0,5,8.0,0,0,Detchd,1941.0,1,1.0,200.0,3,2,3,48,0,0,0,0,0,0,0,NA,0,3,2008,ConLw,Normal,95000.0,1727.0,1.5,67,58
354,30,RM,60.0,8520,Pave,NA,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,4,BrkTil,3.0,3,1,1,0.0,1,0.0,624.0,624.0,GasA,4,Y,SBrkr,720,0,0,720,0.0,0.0,1,0,2,1,3.0,5,8.0,0,0,Detchd,2005.0,1,2.0,484.0,3,3,3,106,0,0,0,0,0,0,0,NA,0,5,2010,WD,Normal,105900.0,1344.0,1.0,82,7
355,50,RL,60.0,8400,Pave,NA,4,Bnk,AllPub,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,Unknown,0.0,3,3,CBlock,3.0,3,1,2,388.0,1,0.0,552.0,940.0,GasA,5,Y,SBrkr,1192,403,0,1595,0.0,0.0,1,0,2,1,3.0,6,8.0,2,4,Attchd,1940.0,1,1.0,240.0,3,3,3,0,0,108,0,0,0,0,0,NA,0,6,2006,WD,Normal,140000.0,2535.0,1.0,66,6
356,20,RL,105.0,11249,Pave,NA,2,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,4,PConc,4.0,4,1,5,334.0,4,544.0,322.0,1200.0,GasA,5,Y,SBrkr,1200,0,0,1200,1.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,1995.0,2,2.0,521.0,3,3,3,0,26,0,0,0,0,0,0,NA,0,8,2007,WD,Normal,177500.0,2400.0,3.0,12,12
357,20,RL,,9248,Pave,NA,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,3,3,PConc,4.0,3,1,6,560.0,1,0.0,598.0,1158.0,GasA,4,Y,SBrkr,1167,0,0,1167,1.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,1992.0,2,2.0,400.0,3,3,3,120,26,0,0,0,0,0,0,NA,0,7,2009,WD,Normal,173000.0,2325.0,3.0,17,17
358,120,RM,44.0,4224,Pave,NA,4,Lvl,AllPub,Inside,3,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,Unknown,0.0,3,3,PConc,4.0,3,1,5,874.0,1,0.0,268.0,1142.0,GasA,3,Y,SBrkr,1142,0,0,1142,1.0,0.0,1,1,3,1,3.0,6,8.0,1,1,Attchd,1976.0,3,2.0,528.0,3,3,3,536,90,0,0,0,0,0,3,NA,0,8,2007,WD,Normal,134000.0,2284.0,2.5,31,31
359,80,RL,92.0,6930,Pave,NA,3,Lvl,AllPub,Inside,3,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,3,3,CBlock,3.0,3,3,4,300.0,3,294.0,468.0,1062.0,GasA,5,Y,FuseF,1352,0,0,1352,0.0,1.0,1,0,3,1,4.0,6,6.0,0,0,BuiltIn,1958.0,1,1.0,288.0,3,3,3,168,0,294,0,0,0,0,0,NA,0,7,2006,WD,Abnorml,130000.0,2414.0,1.5,48,48
360,60,RL,78.0,12011,Pave,NA,3,Lvl,AllPub,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,4,3,PConc,4.0,3,3,6,956.0,1,0.0,130.0,1086.0,GasA,5,Y,SBrkr,1086,838,0,1924,1.0,0.0,2,1,3,1,4.0,7,8.0,1,3,Attchd,1998.0,2,2.0,592.0,3,3,3,208,75,0,0,374,0,0,0,NA,0,6,2006,WD,Normal,280000.0,3010.0,3.5,8,8
361,85,RL,,7540,Pave,NA,3,Lvl,AllPub,CulDSac,3,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,CBlock,4.0,3,3,6,773.0,1,0.0,115.0,888.0,GasA,5,Y,SBrkr,912,0,0,912,1.0,0.0,1,0,2,1,3.0,5,8.0,1,3,Attchd,1978.0,2,2.0,470.0,3,3,3,0,0,0,0,192,0,0,3,NA,0,6,2007,WD,Normal,156000.0,1800.0,2.0,29,29
362,50,RL,,9144,Pave,Pave,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,CBlock,3.0,3,1,3,399.0,1,0.0,484.0,883.0,GasA,4,Y,SBrkr,988,517,0,1505,1.0,0.0,1,0,3,1,3.0,8,8.0,0,0,Detchd,1940.0,1,1.0,240.0,3,3,1,0,0,0,0,0,0,0,0,NA,0,7,2008,WD,Normal,145000.0,2388.0,2.0,68,26
363,85,RL,64.0,7301,Pave,NA,4,Lvl,AllPub,Corner,3,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,4,3,Slab,,0,0,0,0.0,0,0.0,0.0,0.0,GasA,5,Y,SBrkr,495,1427,0,1922,0.0,0.0,3,0,4,1,4.0,7,8.0,1,5,BuiltIn,2003.0,2,2.0,672.0,3,3,3,0,0,177,0,0,0,0,0,NA,0,7,2009,ConLD,Normal,198500.0,1922.0,3.0,6,6
364,160,RM,21.0,1680,Pave,NA,4,Lvl,AllPub,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,3,3,CBlock,3.0,3,1,5,162.0,1,0.0,321.0,483.0,GasA,4,Y,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,4.0,5,8.0,0,0,Detchd,1972.0,1,1.0,264.0,3,3,3,250,0,0,0,0,0,0,0,NA,0,5,2009,WD,Normal,118000.0,1470.0,1.5,37,2
365,60,RL,,18800,Pave,NA,3,Lvl,AllPub,FR2,3,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,3,3,PConc,4.0,3,2,6,712.0,1,0.0,84.0,796.0,GasA,3,Y,SBrkr,790,784,0,1574,1.0,0.0,2,1,3,1,3.0,6,8.0,1,3,Attchd,1976.0,3,2.0,566.0,3,3,3,306,111,0,0,0,0,0,0,NA,0,7,2006,WD,Normal,190000.0,2370.0,3.5,30,30
366,70,RM,59.0,10690,Pave,NA,4,Lvl,AllPub,Inside,3,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,Unknown,0.0,3,4,CBlock,3.0,2,1,3,456.0,1,0.0,216.0,672.0,GasA,4,Y,FuseA,672,672,0,1344,0.0,0.0,1,0,3,1,3.0,6,8.0,0,0,Detchd,1964.0,1,1.0,468.0,3,2,3,0,128,218,0,0,0,0,0,NA,0,7,2009,WD,Normal,147000.0,2016.0,1.0,89,12
367,20,RL,,9500,Pave,NA,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,3,3,CBlock,4.0,3,1,4,609.0,1,0.0,785.0,1394.0,GasA,4,Y,SBrkr,1394,0,0,1394,1.0,0.0,1,1,3,1,3.0,6,8.0,2,4,Attchd,1963.0,2,2.0,514.0,3,3,3,0,76,0,0,185,0,0,0,NA,0,7,2009,WD,Normal,159000.0,2788.0,2.5,46,46
368,80,RL,101.0,9150,Pave,NA,3,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,3,3,CBlock,4.0,3,4,6,371.0,1,0.0,728.0,1099.0,GasA,4,Y,SBrkr,1431,0,0,1431,0.0,1.0,1,0,3,1,3.0,6,8.0,1,4,Basment,1962.0,2,1.0,296.0,3,3,3,64,110,0,0,0,0,0,0,NA,0,12,2008,WD,Normal,165000.0,2530.0,1.5,46,46
369,20,RL,78.0,7800,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3,3,PConc,3.0,3,1,2,540.0,1,0.0,728.0,1268.0,GasA,4,Y,SBrkr,1268,0,0,1268,0.0,0.0,1,0,2,1,3.0,7,8.0,1,4,Attchd,1954.0,3,1.0,244.0,3,3,3,0,98,0,0,0,0,0,0,NA,0,3,2010,WD,Normal,132000.0,2536.0,1.0,56,56
370,20,RL,,9830,Pave,NA,3,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,3,4,CBlock,3.0,3,1,5,72.0,3,258.0,733.0,1063.0,GasA,5,Y,SBrkr,1287,0,0,1287,1.0,0.0,1,0,3,1,4.0,7,8.0,1,4,Detchd,1997.0,3,2.0,576.0,3,3,3,364,17,0,0,182,0,0,0,NA,0,3,2010,WD,Normal,162000.0,2350.0,2.0,51,4
371,60,RL,,8121,Pave,NA,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,PConc,4.0,3,1,1,0.0,1,0.0,953.0,953.0,GasA,5,Y,SBrkr,953,711,0,1664,0.0,0.0,2,1,3,1,3.0,7,8.0,1,3,Attchd,2000.0,2,2.0,460.0,3,3,3,100,40,0,0,0,0,0,0,NA,0,1,2006,WD,Normal,172400.0,2617.0,2.5,6,6
372,50,RL,80.0,17120,Pave,NA,4,Lvl,AllPub,Inside,3,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,Unknown,0.0,3,3,CBlock,,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,SBrkr,1120,468,0,1588,0.0,0.0,2,0,4,1,3.0,7,6.0,1,4,Detchd,1991.0,3,2.0,680.0,3,3,1,0,59,0,0,0,0,0,0,NA,0,7,2008,WD,Normal,134432.0,1588.0,2.0,49,49
373,120,RL,50.0,7175,Pave,NA,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,Unknown,0.0,3,3,CBlock,4.0,3,1,5,623.0,2,121.0,0.0,744.0,GasA,3,Y,SBrkr,752,0,0,752,1.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Attchd,1984.0,1,1.0,264.0,3,3,3,353,0,0,0,90,0,0,3,NA,0,2,2010,WD,Normal,125000.0,1496.0,2.0,26,26
374,20,RL,79.0,10634,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,PConc,3.0,3,1,4,428.0,2,180.0,0.0,608.0,GasA,3,Y,SBrkr,1319,0,0,1319,1.0,0.0,1,0,3,1,3.0,5,6.0,0,0,Attchd,1953.0,1,1.0,270.0,3,3,3,66,0,0,0,0,0,0,2,NA,0,11,2009,WD,Normal,123000.0,1927.0,2.0,56,56
375,60,RL,65.0,8200,Pave,NA,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,4.0,3,1,1,0.0,1,0.0,847.0,847.0,GasA,5,Y,SBrkr,847,1081,0,1928,0.0,0.0,2,1,4,1,4.0,8,8.0,1,4,BuiltIn,2003.0,3,2.0,434.0,3,3,3,100,48,0,0,0,0,0,0,NA,0,7,2007,WD,Normal,219500.0,2775.0,2.5,4,3
376,30,RL,,10020,Pave,NA,3,Low,AllPub,Inside,1,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,2,2,BrkTil,2.0,1,4,4,350.0,1,0.0,333.0,683.0,GasA,4,N,FuseA,904,0,0,904,1.0,0.0,0,1,1,1,2.0,4,4.0,0,0,NA,,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,NA,0,3,2009,WD,Normal,61000.0,1587.0,1.5,87,59
